code,college,district,course,OC,BC,BCM,MBC,SCA,SC,ST
1528,KRS COLLEGE OF ENGINEERING,THIRUVANNAMALAI,Civil Engineering,80,0,0,0,0,0,0
1528,KRS COLLEGE OF ENGINEERING,THIRUVANNAMALAI,Electronics And Communication Engineering ,93.25,0,0,0,0,0,0
1528,KRS COLLEGE OF ENGINEERING,THIRUVANNAMALAI,Mechanical Engineering,88.75,0,0,0,0,0,0
1529,OXFORD COLLEGE OF ENGINEERING,THIRUVANNAMALAI,Civil Engineering,148.25,0,0,0,0,0,0
1529,OXFORD COLLEGE OF ENGINEERING,THIRUVANNAMALAI,Electronics And Communication Engineering ,81.25,0,0,0,0,0,0
1529,OXFORD COLLEGE OF ENGINEERING,THIRUVANNAMALAI,Mechanical Engineering,122,0,0,0,0,0,0
3803,ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,THIRUVARUR,Computer Science And Engineering ,172.75,163,142.5,131.5,0,103,0
3803,ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,THIRUVARUR,Electrical And Electronics Engineering ,157.5,145.5,150,110.7,79,121.2,0
3803,ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,THIRUVARUR,Electronics And Communication Engineering ,176.5,167.5,150.7,151.5,86,144.7,0
3803,ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,THIRUVARUR,Mechanical Engineering,177.75,170.2,164.5,164.5,0,145.5,0
3803,ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,THIRUVARUR,Civil Engineering,173,167,165.5,160.5,0,158.2,0
3803,ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,THIRUVARUR,Chemical Engineering,168,156.5,155,139,0,143,0
3803,ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,THIRUVARUR,Information Technology,152.25,140.2,133.2,107.5,0,81.75,0
3821,A.R.J COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUVARUR,Computer Science And Engineering ,86.5,0,0,0,0,0,0
3821,A.R.J COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUVARUR,Civil Engineering,104.5,91.5,0,81.5,0,0,0
3821,A.R.J COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUVARUR,Electronics And Communication Engineering ,95.75,0,0,0,0,0,0
3821,A.R.J COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUVARUR,Mechanical Engineering,91.75,87,0,86,0,0,0
3821,A.R.J COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUVARUR,Information Technology,125.75,0,0,0,0,0,0
2350,JAIRUPAA COLLEGE OF ENGINEERING,TIRUPPUR,Electrical And Electronics Engineering ,153.75,0,0,0,0,0,0
2350,JAIRUPAA COLLEGE OF ENGINEERING,TIRUPPUR,Civil Engineering,121.25,0,0,0,0,0,0
2350,JAIRUPAA COLLEGE OF ENGINEERING,TIRUPPUR,Mechanical Engineering,103.75,0,0,0,0,0,0
2358,SCAD INSTITUTE OF TECHNOLOGY,TIRUPPUR,Electrical And Electronics Engineering ,143.25,0,0,0,0,0,0
2358,SCAD INSTITUTE OF TECHNOLOGY,TIRUPPUR,Civil Engineering,104.75,0,0,0,0,0,0
2358,SCAD INSTITUTE OF TECHNOLOGY,TIRUPPUR,Electronics And Communication Engineering ,108.25,0,0,0,0,0,0
2358,SCAD INSTITUTE OF TECHNOLOGY,TIRUPPUR,Mechanical Engineering,107.25,0,0,0,0,0,0
2651,JAY SHRIRAM GROUP OF INSTITUTIONS,TIRUPPUR,Computer Science And Engineering ,142.75,116.5,0,82.75,0,0,0
2651,JAY SHRIRAM GROUP OF INSTITUTIONS,TIRUPPUR,Civil Engineering,158,122,100.2,106.5,135.5,95,0
2651,JAY SHRIRAM GROUP OF INSTITUTIONS,TIRUPPUR,Electrical And Electronics Engineering ,131.5,97.75,0,84.25,0,118.7,0
2651,JAY SHRIRAM GROUP OF INSTITUTIONS,TIRUPPUR,Electronics And Communication Engineering ,129.75,86,88.75,90.25,0,110.7,0
2651,JAY SHRIRAM GROUP OF INSTITUTIONS,TIRUPPUR,Mechanical Engineering,148.5,112.2,0,80.5,98.75,103,0
2656,ERODE BUILDER EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Electrical And Electronics Engineering ,143,121.7,0,104.5,0,101,0
2656,ERODE BUILDER EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Civil Engineering,184.25,178.5,166.7,175,111.5,154.2,0
2656,ERODE BUILDER EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Electronics And Communication Engineering ,130.75,111.7,0,124,0,0,0
2656,ERODE BUILDER EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Mechanical Engineering,165.25,151.5,128.2,101.2,0,102.7,0
2656,ERODE BUILDER EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Computer Science And Engineering ,99.75,0,0,0,0,0,0
2682,PROFESSIONAL EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Computer Science And Engineering ,89,0,0,0,0,0,0
2682,PROFESSIONAL EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Civil Engineering,121.75,104.7,0,88.5,0,101,0
2682,PROFESSIONAL EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Electrical And Electronics Engineering ,79.5,0,0,0,0,0,0
2682,PROFESSIONAL EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Electronics And Communication Engineering ,87.25,87,0,0,0,0,0
2682,PROFESSIONAL EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,TIRUPPUR,Mechanical Engineering,108.5,91.75,101.2,95,0,88.5,0
2717,SASURIE COLLEGE OF ENGINEERING,TIRUPPUR,Electrical And Electronics Engineering ,152.5,113.5,0,105,0,142.2,0
2717,SASURIE COLLEGE OF ENGINEERING,TIRUPPUR,Civil Engineering,178.75,153.5,156.5,135,0,125.5,0
2717,SASURIE COLLEGE OF ENGINEERING,TIRUPPUR,Electronics And Communication Engineering ,140.75,101.7,0,99.75,0,0,0
2717,SASURIE COLLEGE OF ENGINEERING,TIRUPPUR,Mechanical Engineering,138.5,94,117.2,79,0,132.2,0
2717,SASURIE COLLEGE OF ENGINEERING,TIRUPPUR,Computer Science And Engineering ,130,91,118,102.2,0,0,0
2733,ANGEL COLLEGE OF ENGINEERING AND TECHNOLOGY,TIRUPPUR,Computer Science And Engineering ,155,87.25,139.7,95.75,0,0,0
2733,ANGEL COLLEGE OF ENGINEERING AND TECHNOLOGY,TIRUPPUR,Electrical And Electronics Engineering ,136.25,102.7,112.2,95.5,0,112.7,0
2733,ANGEL COLLEGE OF ENGINEERING AND TECHNOLOGY,TIRUPPUR,Electronics And Communication Engineering ,131.5,105.2,99,101.7,85.5,125.2,0
2733,ANGEL COLLEGE OF ENGINEERING AND TECHNOLOGY,TIRUPPUR,Mechanical Engineering,132,91.25,0,91,0,116.5,0
2733,ANGEL COLLEGE OF ENGINEERING AND TECHNOLOGY,TIRUPPUR,Fashion Technology,159.75,137,159,89.25,80,107.7,0
2733,ANGEL COLLEGE OF ENGINEERING AND TECHNOLOGY,TIRUPPUR,Civil Engineering,137,91.5,130.2,79.75,0,0,0
2754,SRI RAMANATHAN ENGINEERING COLLEGE,TIRUPPUR,Computer Science And Engineering ,105.75,0,0,0,0,0,0
2754,SRI RAMANATHAN ENGINEERING COLLEGE,TIRUPPUR,Civil Engineering,132,0,0,0,0,0,0
2754,SRI RAMANATHAN ENGINEERING COLLEGE,TIRUPPUR,Petro Chemical Technology,95,0,0,0,0,0,0
2771,DR.NALLINI INSTITUTE OF ENGINEERING AND TECHNOLOGY,TIRUPPUR,Computer Science And Engineering ,89,0,0,0,0,0,0
2771,DR.NALLINI INSTITUTE OF ENGINEERING AND TECHNOLOGY,TIRUPPUR,Civil Engineering,93.75,0,0,0,0,0,0
2771,DR.NALLINI INSTITUTE OF ENGINEERING AND TECHNOLOGY,TIRUPPUR,Mechanical Engineering,95.5,0,0,0,0,0,0
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Electrical And Electronics Engineering ,192,190.5,182.7,189,172.2,179.2,164.2
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Computer Science And Engineering ,190,187.7,182,184.5,147.7,166.7,158
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Electronics And Communication Engineering ,193.75,191.7,190,190.5,174,179.2,159.2
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Mechanical Engineering,193.75,192.2,190.5,190.5,177.7,181.5,186.7
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Automobile Engineering,188.25,185,179.5,183.7,159.7,173.7,166.5
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Mechanical Engineering - Tamil Medium,147,90.5,121.7,116.7,123.2,129.5,116.7
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Pharmaceutical Technology,184,181,181,178.2,157.2,167.7,149.5
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Civil Engineering,193,190.7,191.2,190.5,169.7,180.7,176
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Civil Engineering - Tamil Medium,154.25,128.7,106.5,121.7,108.5,143.7,121.5
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Petro Chemical Technology,191.5,187.5,186.5,185.5,155.7,177.2,157.5
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Information Technology,186,181.5,168.5,177.2,129.5,160.7,115.5
3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI",TRICHIRAPPALLI,Bio-Technology,190.5,188.5,187,186.7,152.2,173.2,0
3403,MAHALAKSHMI ENGINEERING COLLEGE,TRICHIRAPPALLI,Electrical And Electronics Engineering ,142.25,0,0,0,0,0,0
3403,MAHALAKSHMI ENGINEERING COLLEGE,TRICHIRAPPALLI,Civil Engineering,108.25,93.25,89.5,0,0,86.5,0
3403,MAHALAKSHMI ENGINEERING COLLEGE,TRICHIRAPPALLI,Electronics And Communication Engineering ,96.25,0,0,0,0,0,0
3403,MAHALAKSHMI ENGINEERING COLLEGE,TRICHIRAPPALLI,Mechanical Engineering,96.5,0,0,0,0,0,0
3403,MAHALAKSHMI ENGINEERING COLLEGE,TRICHIRAPPALLI,Computer Science And Engineering ,82.25,0,0,0,0,0,0
3459,DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,TRICHIRAPPALLI,Electrical And Electronics Engineering ,89.25,0,0,0,0,0,0
3459,DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,TRICHIRAPPALLI,Bio Medical Engineering,164.75,139.5,160.5,131.2,0,107.2,0
3459,DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,89,0,0,0,0,0,0
3459,DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,111,91,0,79.5,0,96,0
3459,DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,86.25,0,0,0,0,0,0
3459,DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,TRICHIRAPPALLI,Civil Engineering,126.5,89.25,102,82.5,0,88,0
3460,SUREYA COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Mechanical Engineering,157.5,0,0,0,0,0,0
3701,K.RAMAKRISHNAN COLLEGE OF TECHNOLOGY,TRICHIRAPPALLI,Electrical And Electronics Engineering ,154.5,141.5,114.5,90.5,0,91.5,0
3701,K.RAMAKRISHNAN COLLEGE OF TECHNOLOGY,TRICHIRAPPALLI,Civil Engineering,177,168,168.2,164,0,149,0
3701,K.RAMAKRISHNAN COLLEGE OF TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,167.5,159.7,155.7,137,0,89,0
3701,K.RAMAKRISHNAN COLLEGE OF TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,168,163.7,161.2,157.5,117.2,125,0
3701,K.RAMAKRISHNAN COLLEGE OF TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,154,145.5,134.2,89,0,83,0
3782,"OAS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, GROUP OF INSTITUTIONS",TRICHIRAPPALLI,Computer Science And Engineering ,139.25,0,0,0,0,0,0
3782,"OAS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, GROUP OF INSTITUTIONS",TRICHIRAPPALLI,Civil Engineering,97.5,0,0,0,0,0,0
3782,"OAS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, GROUP OF INSTITUTIONS",TRICHIRAPPALLI,Electronics And Communication Engineering ,113.75,0,0,0,0,0,0
3782,"OAS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, GROUP OF INSTITUTIONS",TRICHIRAPPALLI,Mechanical Engineering,117,0,0,0,0,0,0
3786,M.A.M. SCHOOL OF ENGINEERING,TRICHIRAPPALLI,Computer Science And Engineering ,91,0,0,0,0,0,0
3786,M.A.M. SCHOOL OF ENGINEERING,TRICHIRAPPALLI,Electrical And Electronics Engineering ,85,0,0,0,0,0,0
3786,M.A.M. SCHOOL OF ENGINEERING,TRICHIRAPPALLI,Electronics And Communication Engineering ,92.75,0,0,0,0,0,0
3786,M.A.M. SCHOOL OF ENGINEERING,TRICHIRAPPALLI,Aeronautical Engineering,94.25,0,0,0,0,0,0
3786,M.A.M. SCHOOL OF ENGINEERING,TRICHIRAPPALLI,Mechanical Engineering,90.75,0,0,80.75,0,0,0
3786,M.A.M. SCHOOL OF ENGINEERING,TRICHIRAPPALLI,Mechatronics,89,0,0,0,0,0,0
3795,TRP ENGINEERING COLLEGE,TRICHIRAPPALLI,Computer Science And Engineering ,174.25,162.2,159.5,148,84.25,94.25,0
3795,TRP ENGINEERING COLLEGE,TRICHIRAPPALLI,Civil Engineering,180.75,176.5,178,169.2,149,158,0
3795,TRP ENGINEERING COLLEGE,TRICHIRAPPALLI,Electrical And Electronics Engineering ,160.25,149,136,134.5,89.5,85.75,120
3795,TRP ENGINEERING COLLEGE,TRICHIRAPPALLI,Electronics And Communication Engineering ,174.75,166.2,161.5,138,0,115.7,0
3795,TRP ENGINEERING COLLEGE,TRICHIRAPPALLI,Mechanical Engineering,175.5,169.7,164.5,163.5,93.25,143.7,121.2
3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,90.5,0,0,0,0,0,0
3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electrical And Electronics Engineering ,80,0,0,0,0,0,0
3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,94,0,0,0,0,0,0
3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,87.25,0,0,81.25,0,0,0
3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Instru Engineering ,187.5,0,0,0,0,0,0
3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Civil Engineering,86,0,0,0,0,0,0
3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Information Technology,117.25,0,0,0,0,0,0
3807,J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,125.75,91.75,0,108.2,0,89.75,0
3807,J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electrical And Electronics Engineering ,121.75,94.75,101.7,97,0,98,0
3807,J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,144.75,89.5,104.7,91.75,0,103.2,0
3807,J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Aeronautical Engineering,120.75,98.5,0,110.2,0,102,0
3807,J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,161,151.5,145.5,144.5,90.75,123.7,156
3807,J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Instru Engineering ,127.75,0,0,0,0,0,0
3807,J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Civil Engineering,160.5,153.2,156.7,142.7,128,125.2,0
3807,J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Production Engineering,107,0,0,0,0,0,0
3807,J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Information Technology,113.25,0,0,0,0,0,0
3808,JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,91.25,0,0,0,0,0,0
3808,JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electrical And Electronics Engineering ,78.75,0,0,0,0,0,0
3808,JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,95,0,0,0,0,0,0
3808,JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,141.25,100.7,111.7,120.2,126.7,87,87.5
3808,JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Instru Engineering ,114.25,0,0,0,0,0,0
3808,JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Civil Engineering,125.5,93.75,112.7,86.5,124.2,112.5,0
3808,JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Information Technology,102.75,0,0,0,0,0,0
3809,KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,87.75,0,0,0,0,0,0
3809,KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,141.25,0,0,0,0,0,0
3809,KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,87.25,0,0,0,0,0,0
3810,M.A.M COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Electrical And Electronics Engineering ,135.5,105.2,0,0,0,90.25,0
3810,M.A.M COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Computer Science And Engineering ,117,99,86.5,88.25,0,108,0
3810,M.A.M COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Electronics And Communication Engineering ,90.25,0,0,0,0,0,0
3810,M.A.M COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Mechanical Engineering,152.75,137.2,145,132.5,0,100.5,0
3810,M.A.M COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Electronics And Instru Engineering ,105.75,99.5,101,0,0,0,0
3810,M.A.M COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Civil Engineering,164.5,157.5,0,152,0,126.5,0
3810,M.A.M COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Information Technology,112,0,0,0,0,0,0
3811,M.I.E.T ENGINEERING COLLEGE,TRICHIRAPPALLI,Computer Science And Engineering ,92,0,0,0,0,0,0
3811,M.I.E.T ENGINEERING COLLEGE,TRICHIRAPPALLI,Electrical And Electronics Engineering ,87,0,0,0,0,0,0
3811,M.I.E.T ENGINEERING COLLEGE,TRICHIRAPPALLI,Electronics And Communication Engineering ,83.5,0,0,0,0,0,0
3811,M.I.E.T ENGINEERING COLLEGE,TRICHIRAPPALLI,Mechanical Engineering,138,104,132.5,85,97.75,92.25,0
3811,M.I.E.T ENGINEERING COLLEGE,TRICHIRAPPALLI,Civil Engineering,158.5,140.2,158,125.2,0,113.2,0
3811,M.I.E.T ENGINEERING COLLEGE,TRICHIRAPPALLI,Information Technology,82.75,0,0,0,0,0,0
3813,OXFORD ENGINEERING COLLEGE,TRICHIRAPPALLI,Electrical And Electronics Engineering ,109.5,0,0,0,0,0,0
3813,OXFORD ENGINEERING COLLEGE,TRICHIRAPPALLI,Computer Science And Engineering ,92,0,0,0,0,0,0
3813,OXFORD ENGINEERING COLLEGE,TRICHIRAPPALLI,Electronics And Communication Engineering ,93,0,0,0,0,0,0
3813,OXFORD ENGINEERING COLLEGE,TRICHIRAPPALLI,Mechanical Engineering,136.5,95.25,112,113.7,0,82.5,0
3813,OXFORD ENGINEERING COLLEGE,TRICHIRAPPALLI,Civil Engineering,124,89.5,89,88.25,0,88.5,0
3813,OXFORD ENGINEERING COLLEGE,TRICHIRAPPALLI,Information Technology,120,0,0,0,0,0,0
3815,PAVENDAR BHARATHIDASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electrical And Electronics Engineering ,118.25,0,0,0,0,0,0
3815,PAVENDAR BHARATHIDASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,102,0,0,0,0,0,0
3815,PAVENDAR BHARATHIDASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,86.25,0,0,0,0,0,0
3815,PAVENDAR BHARATHIDASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,143.25,115.5,0,100.2,124.5,109.2,0
3815,PAVENDAR BHARATHIDASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Civil Engineering,152.5,93,129,88,125.7,85.5,0
3815,PAVENDAR BHARATHIDASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Textile Technology,146.5,124.2,0,132.5,0,117.7,0
3815,PAVENDAR BHARATHIDASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Information Technology,88.75,0,0,0,0,0,0
3815,PAVENDAR BHARATHIDASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Bio-Technology,179.5,171.7,132.2,174,0,155,0
3819,SARANATHAN COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Electrical And Electronics Engineering ,186.75,183.5,183.5,175.7,138,151.2,158.5
3819,SARANATHAN COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Computer Science And Engineering ,185.75,181.7,180.2,171,117,149,0
3819,SARANATHAN COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Electronics And Communication Engineering ,190.25,186.2,186.7,182.2,142.2,155.2,0
3819,SARANATHAN COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Mechanical Engineering,188.5,185.7,185.7,182.5,176.7,157.7,148.5
3819,SARANATHAN COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Instrumentation And Control,171.5,155,167.2,133.2,0,83.5,0
3819,SARANATHAN COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Information Technology,179.75,175,155.2,161.5,0,98.5,0
3820,TRICHY ENGINEERING COLLEGE,TRICHIRAPPALLI,Computer Science And Engineering ,125,0,0,0,0,0,0
3820,TRICHY ENGINEERING COLLEGE,TRICHIRAPPALLI,Electrical And Electronics Engineering ,116.25,0,0,0,0,0,0
3820,TRICHY ENGINEERING COLLEGE,TRICHIRAPPALLI,Electronics And Communication Engineering ,138.5,0,0,0,0,0,0
3820,TRICHY ENGINEERING COLLEGE,TRICHIRAPPALLI,Mechanical Engineering,91,0,0,0,0,0,0
3820,TRICHY ENGINEERING COLLEGE,TRICHIRAPPALLI,Civil Engineering,82,0,0,0,0,0,0
3820,TRICHY ENGINEERING COLLEGE,TRICHIRAPPALLI,Mechatronics,104.25,0,0,0,0,0,0
3826,KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,168,145.7,0,117.2,0,108.2,0
3826,KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electrical And Electronics Engineering ,156,121.5,131.5,98,0,92.5,0
3826,KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,171.25,141.5,142.7,131.7,0,98.25,0
3826,KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,160.5,139.7,113.5,135.7,102.7,82.5,0
3826,KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Civil Engineering,178,165,119.2,157,141.7,133,0
3826,KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Information Technology,104,0,0,92,0,0,0
3828,CAUVERY COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,117.25,0,0,0,0,0,0
3828,CAUVERY COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electrical And Electronics Engineering ,85.5,0,0,0,0,0,0
3828,CAUVERY COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,95.25,0,0,0,0,0,0
3828,CAUVERY COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,90.5,0,0,0,0,0,0
3828,CAUVERY COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Civil Engineering,83,0,0,0,0,0,0
3829,M.A.M COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Computer Science And Engineering ,86.5,0,0,0,0,0,0
3829,M.A.M COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Civil Engineering,136.25,109,131.5,111.5,0,79,0
3829,M.A.M COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electrical And Electronics Engineering ,83.25,0,0,0,0,0,0
3829,M.A.M COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Electronics And Communication Engineering ,103.5,0,0,0,0,0,0
3829,M.A.M COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHIRAPPALLI,Mechanical Engineering,129.25,93.25,122.2,77.5,0,83.25,0
3830,K. RAMAKRISHNAN COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Electrical And Electronics Engineering ,175.25,166.2,169.5,154.2,96,121,81.25
3830,K. RAMAKRISHNAN COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Computer Science And Engineering ,172,163,154.7,120.7,0,101.2,164.5
3830,K. RAMAKRISHNAN COLLEGE OF ENGINEERING,TRICHIRAPPALLI,Electronics And Communication Engineering ,181.75,172.5,167.2,156.5,0,115.5,107.7
